id	type	license	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	sex	lifeStage	reproductiveCondition	organismName	samplingProtocol	eventDateRange	decimalLatitude	decimalLongitude	geodeticDatum	scientificNameID	scientificName	taxonRank	footprintWKT
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-08					IdCoy_P3_1		2005-05-08T00:00:00Z/2005-05-08T23:55:00Z	43.798924	-112.705126	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7304983989533 43.77590180358612, -112.7333777996741 43.77605320467895, -112.7538012082838 43.77877520760542, -112.7546570085031 43.78013020367874, -112.7543623077467 43.78362630759033, -112.7510134057164 43.78992660945531, -112.7441745015831 43.79863020760416, -112.6971158788306 43.83501931651866, -112.6944258785565 43.8360382135665, -112.6838552736049 43.836300213148, -112.6762847707661 43.8356949123318, -112.6668658678821 43.82869020989414, -112.6644439677114 43.82406521427105, -112.6570816663084 43.80697180673717, -112.6581480677742 43.80308740121053, -112.6609011690752 43.79905380380024, -112.7292211983127 43.77631270127645, -112.7304983989533 43.77590180358612))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-09					IdCoy_P3_1		2005-05-09T00:00:00Z/2005-05-09T23:55:00Z	43.805016	-112.699001	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7336025986613 43.78436520373157, -112.7377856014919 43.78450020875328, -112.7453976023051 43.79465460491203, -112.7412481000136 43.80244740729149, -112.711327785041 43.82919321681938, -112.7086380839882 43.83036571297159, -112.6864011754115 43.83605271706877, -112.6834239733522 43.83539461144408, -112.6745264713694 43.83137601179006, -112.6695397697412 43.82808350843912, -112.6660680704098 43.80502180886629, -112.666570271145 43.80172270248342, -112.6741894743344 43.79371239960707, -112.6768080765895 43.7916602031981, -112.7336025986613 43.78436520373157))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-10					IdCoy_P3_1		2005-05-10T00:00:00Z/2005-05-10T23:55:00Z	43.799705	-112.709543	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7521665077347 43.7738346053879, -112.7540517085521 43.77527570231632, -112.755107308811 43.77747240747647, -112.7542337076767 43.7843224018786, -112.7528617068061 43.78792550360714, -112.7372777988178 43.8042307108712, -112.7121200854876 43.82832021411495, -112.7090308843893 43.83006431246443, -112.6887839761372 43.83339301449882, -112.6742636715042 43.82897631141253, -112.6708769705275 43.82662881035208, -112.6679772696595 43.81990181001529, -112.6674969700598 43.81296520548199, -112.6770275754365 43.79844660267838, -112.6967644842657 43.78913820804767, -112.7244561952516 43.78062879967327, -112.7269719969435 43.77994300554533, -112.7521665077347 43.7738346053879))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-11					IdCoy_P3_1		2005-05-11T00:00:00Z/2005-05-11T23:55:00Z	43.805198	-112.696493	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6862539796691 43.79302300180611, -112.7274644951958 43.79509270531747, -112.7315800971851 43.795360507875, -112.7361419989034 43.79574460533468, -112.7251944935252 43.80645851073749, -112.6885616756146 43.83820021951356, -112.6858719747063 43.8369985137067, -112.6724077704089 43.82838801405165, -112.6644833686264 43.82194821102311, -112.6630841671716 43.81933490631128, -112.6593989672612 43.81182520388834, -112.6595008669042 43.81015240369603, -112.6597883674336 43.80933240687443, -112.6627847701024 43.80267020782506, -112.6659172709781 43.79672430629645, -112.6862539796691 43.79302300180611))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-12					IdCoy_P3_1		2005-05-12T00:00:00Z/2005-05-12T23:55:00Z	43.800387	-112.703136	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7419870032158 43.78002740247905, -112.7454406044561 43.78069710650406, -112.7540231078065 43.78316070446883, -112.7533548067324 43.78445770318464, -112.7503834049708 43.78932521120279, -112.7439128015949 43.7967596062573, -112.6914700774431 43.83360601056707, -112.6843444743593 43.83683601874691, -112.6799705719197 43.83847631760072, -112.6627364666676 43.82382741319201, -112.6589858665948 43.81563520650749, -112.6597058676708 43.8112738106739, -112.6614066691291 43.80480460193694, -112.6639575695824 43.80166410914755, -112.6680714724856 43.79771410020246, -112.6711447738052 43.79620600570709, -112.709388389889 43.78400960142221, -112.7121555904009 43.78348070080942, -112.7419870032158 43.78002740247905))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-13					IdCoy_P3_1		2005-05-13T00:00:00Z/2005-05-13T23:55:00Z	43.800750	-112.696470	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7374098020784 43.77580210523134, -112.7412881029637 43.77588930439425, -112.7444501037656 43.77617429861802, -112.7525776075647 43.77725429986953, -112.7548376087761 43.77941680609847, -112.7551853074351 43.78172800236307, -112.7537498065824 43.78676490779464, -112.7451390028005 43.79799771250058, -112.7223269906532 43.81919550866139, -112.7079508840696 43.82995271919585, -112.7016489804592 43.83392381442219, -112.6980797790405 43.8341135114285, -112.6879889752702 43.8337849131771, -112.6797819734118 43.83250681678692, -112.6760294711056 43.83153071453461, -112.6675583683299 43.82677821563814, -112.6653252676514 43.82431210892126, -112.667309770991 43.80193680716607, -112.6770427760202 43.79239460057499, -112.6820889785602 43.79050100628834, -112.716603992446 43.78015020301353, -112.7229244960365 43.77834989943017, -112.7332715000224 43.77621850421993, -112.7374098020784 43.77580210523134))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-14					IdCoy_P3_1		2005-05-14T00:00:00Z/2005-05-14T23:55:00Z	43.802013	-112.697227	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7342436996262 43.78144130066264, -112.7480490048948 43.78152050231062, -112.7479242042782 43.78534710761266, -112.7432762009245 43.79947130741332, -112.7096266854569 43.82567631093305, -112.6861530750961 43.83147661152788, -112.6842897739586 43.83150521150093, -112.6609902685526 43.81024770993369, -112.6644911699409 43.80030710228208, -112.6653008709781 43.79803520407491, -112.6784964760816 43.79320050288412, -112.6811625776802 43.79238800777986, -112.6867589796914 43.79100270526681, -112.7342436996262 43.78144130066264))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-15					IdCoy_P3_1		2005-05-15T00:00:00Z/2005-05-15T23:55:00Z	43.805290	-112.687278	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7267433968949 43.78271880085329, -112.7299916978046 43.7828466047124, -112.7333625993066 43.78459800636031, -112.7354183995299 43.78607680568756, -112.7354452998899 43.78612880746197, -112.6868572745831 43.83724381469708, -112.6813780723687 43.83865181949656, -112.6775161710784 43.83636301293134, -112.6618836677296 43.81751350743379, -112.6620250686156 43.80606800485696, -112.6628211696177 43.80236130275035, -112.6653933715538 43.79811350228714, -112.6698064726367 43.79549910181993, -112.6919675826079 43.78975240760138, -112.7267433968949 43.78271880085329))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-16					IdCoy_P3_1		2005-05-16T00:00:00Z/2005-05-16T23:55:00Z	43.806021	-112.682817	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6669883720623 43.79609960429758, -112.6913614812421 43.7967893020141, -112.6957833821906 43.79715820366948, -112.7122844889642 43.80552101124078, -112.7205227914202 43.80994931229414, -112.7196702902949 43.81319240792876, -112.6949922780468 43.8384546175533, -112.689053976403 43.83761682001023, -112.6831672734061 43.83501601918137, -112.6725911707027 43.82890741327573, -112.6650894678923 43.82274711341127, -112.6621064675332 43.82002800742804, -112.6606255679501 43.81528820980618, -112.6590441671832 43.80883800239373, -112.6586833670423 43.80653320943328, -112.6600847683983 43.79991770313725, -112.6611091689084 43.79759380677957, -112.6669883720623 43.79609960429758))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-17					IdCoy_P3_1		2005-05-17T00:00:00Z/2005-05-17T23:55:00Z	43.799151	-112.706827	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7449859046171 43.77347600559919, -112.7452967048585 43.77392100164538, -112.7493737053795 43.7799005001437, -112.751577605596 43.78733350542725, -112.741932300583 43.79827130566274, -112.7400501007009 43.79900271185747, -112.6747216713095 43.82211570711554, -112.6713000704911 43.82309411009183, -112.6676186687497 43.82383850700225, -112.6645425680783 43.82416300682426, -112.6635094678539 43.823099310236, -112.6583647660392 43.8155591116795, -112.6589764671333 43.81132660376642, -112.6654108700726 43.8025580042913, -112.6674477715403 43.80072960830948, -112.6749622751041 43.79516180176125, -112.6805289779677 43.79104630055919, -112.7371706010552 43.77465270342969, -112.7449859046171 43.77347600559919))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-18					IdCoy_P3_1		2005-05-18T00:00:00Z/2005-05-18T23:55:00Z	43.796719	-112.708679	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.750093106662 43.78060550053863, -112.751928106466 43.78306710136429, -112.7516698064921 43.7867060041417, -112.7390939992923 43.80377851386521, -112.7325983965525 43.8092399117921, -112.7290158945676 43.81115551259983, -112.6659486681276 43.82477661162591, -112.6640339673588 43.82283960689786, -112.659082767184 43.81008550994084, -112.6604414684601 43.80131380513567, -112.6746066743575 43.7958699034121, -112.7328325991216 43.78317270587658, -112.750093106662 43.78060550053863))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-19					IdCoy_P3_1		2005-05-19T00:00:00Z/2005-05-19T23:55:00Z	43.807690	-112.688965	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7138352907886 43.78826660445714, -112.7175752920109 43.78830990808505, -112.7216989944615 43.78955570828558, -112.7374425983778 43.80162680899983, -112.7369441981507 43.80360100803336, -112.7353141975554 43.80581240973802, -112.7075105834937 43.83267211491343, -112.7033269817438 43.83549271850131, -112.7003869807953 43.83673321681634, -112.6945519776451 43.8378971181781, -112.6849375741195 43.83871711212107, -112.6800208718442 43.83899381642576, -112.6757964712404 43.83752131750742, -112.6732900704334 43.83439881211192, -112.6629758679369 43.82093180960139, -112.6605266666988 43.81628770983553, -112.6599619674836 43.81496551034168, -112.6593214676599 43.81223550915168, -112.6605522696471 43.79781960134713, -112.7138352907886 43.78826660445714))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-20					IdCoy_P3_1		2005-05-20T00:00:00Z/2005-05-20T23:55:00Z	43.793748	-112.722093	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7522828075685 43.77348490154214, -112.7544162086701 43.77612910216177, -112.7571826082141 43.78706490209121, -112.757118408236 43.78714300579201, -112.7424734013882 43.80114930919082, -112.7351522976738 43.80770270663382, -112.7063941831261 43.82890411756353, -112.6754455730991 43.81720160766772, -112.6718997712347 43.81428991054883, -112.6789083769019 43.79620660133297, -112.6801802773643 43.79564600138171, -112.684944778987 43.79401630559144, -112.7443876049444 43.77493269964624, -112.746737005026 43.77420049853756, -112.7522828075685 43.77348490154214))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-21					IdCoy_P3_1		2005-05-21T00:00:00Z/2005-05-21T23:55:00Z	43.804208	-112.689831	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6958497840194 43.79061990850872, -112.7051519876351 43.79212660578581, -112.7223005927511 43.79883320545839, -112.7293747958186 43.80199661048592, -112.7335666973694 43.80423350715979, -112.7075244843846 43.82785821659292, -112.7036311826035 43.83077381292781, -112.6823539731035 43.83477301560334, -112.6784641720777 43.83222131252457, -112.6747094713251 43.82928961339574, -112.6679722697852 43.82219960990417, -112.6672594688507 43.82119241422075, -112.6644494697482 43.80263550728824, -112.6661877718188 43.79857460407126, -112.6698322735074 43.79556710762076, -112.6958497840194 43.79061990850872))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-22					IdCoy_P3_1		2005-05-22T00:00:00Z/2005-05-22T23:55:00Z	43.801511	-112.698170	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7332855994799 43.77952570257063, -112.7340036995806 43.7801243018763, -112.7397690013223 43.7892252040286, -112.7348077969306 43.807997413907, -112.7165386874344 43.82395301310349, -112.7109405853936 43.82859521558596, -112.7001602803725 43.83663931560596, -112.6679116693529 43.81906960736833, -112.6651105691597 43.81648211289515, -112.6565425663413 43.80708270687696, -112.6576150680113 43.80048660305943, -112.6593377680818 43.79925070407725, -112.671474173492 43.79486910372849, -112.6747308756132 43.79371710656135, -112.6802350778246 43.79201240415396, -112.7332855994799 43.77952570257063))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-23					IdCoy_P3_1		2005-05-23T00:00:00Z/2005-05-23T23:55:00Z	43.799723	-112.705620	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7528640083125 43.7748362990956, -112.7560356089254 43.7748643014042, -112.7572703091112 43.77801990758809, -112.7597534094856 43.78856271138812, -112.737314197775 43.8062316127823, -112.7330800964521 43.80936961442372, -112.707651484903 43.82729381764283, -112.7036025830944 43.8266716166196, -112.7017877816961 43.82617771300953, -112.6812980748405 43.81724271378407, -112.6750136734264 43.81417070687196, -112.6751097747587 43.79291430425617, -112.6769194767626 43.79172320566273, -112.7290200986646 43.77662549831053, -112.7528640083125 43.7748362990956))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-24					IdCoy_P3_1		2005-05-24T00:00:00Z/2005-05-24T23:55:00Z	43.795283	-112.692773	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6963822858211 43.77190820101715, -112.7303800990196 43.77949100426709, -112.7331127995903 43.78086880033936, -112.7350477999184 43.78280800579643, -112.7360490005535 43.78522570703932, -112.706733083575 43.82839801340082, -112.6933141768736 43.83746571323525, -112.6899872762102 43.83894801287982, -112.6798961721338 43.84008101633739, -112.6691886688126 43.827630714154, -112.6680683697037 43.82432631364446, -112.6657030710269 43.7984621025609, -112.6880894817893 43.77735659633557, -112.6933486838529 43.77289489568746, -112.6963822858211 43.77190820101715))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-25					IdCoy_P3_1		2005-05-25T00:00:00Z/2005-05-25T23:55:00Z	43.807412	-112.685575	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7447095026356 43.78750520602821, -112.7499920050194 43.78806820896811, -112.7509109058727 43.78922460719144, -112.718076189416 43.82251661420308, -112.6987936807391 43.83168601502853, -112.6952880793453 43.83215181914753, -112.693892578669 43.8317124146345, -112.6804319731741 43.82706681690292, -112.6709830709343 43.82315771143104, -112.6666280691314 43.82000931102252, -112.6654127686014 43.81901930915701, -112.6617844682191 43.80955130806495, -112.6608022678906 43.80592930198348, -112.6611702688211 43.80381210856664, -112.6638383698201 43.80203320336421, -112.6870886793771 43.79474350794524, -112.691781181725 43.79343460745373, -112.7447095026356 43.78750520602821))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-26					IdCoy_P3_1		2005-05-26T00:00:00Z/2005-05-26T23:55:00Z	43.812764	-112.682480	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6693111729949 43.79567240282562, -112.6877305788096 43.80037930629193, -112.7010614842396 43.80497991205812, -112.7096589867572 43.80943771089905, -112.7104530869217 43.8111105145671, -112.7151416872585 43.82251411023799, -112.714650287462 43.82523131410221, -112.7145522867154 43.82548681284804, -112.7117439857067 43.82734991181223, -112.6676975687886 43.82356351002747, -112.6655072684763 43.82307550870443, -112.6623755680268 43.81537350633096, -112.6606616679078 43.81042071060453, -112.6587244672694 43.80433630583033, -112.6586497681223 43.80036600144096, -112.6606383687387 43.79766050672693, -112.6693111729949 43.79567240282562))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-27					IdCoy_P3_1		2005-05-27T00:00:00Z/2005-05-27T23:55:00Z	43.795595	-112.719816	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7428170043016 43.77597850402301, -112.7428712039512 43.77598270134716, -112.7537815084529 43.77908550652639, -112.7548909084851 43.7799305024327, -112.7536453073615 43.78239430389579, -112.7500106058066 43.7880657091707, -112.7223286908623 43.81963801113353, -112.7213283904347 43.82069961301993, -112.7093780848557 43.83162711502231, -112.6896291772309 43.82882301533765, -112.6853100756144 43.82733491583156, -112.6594330691186 43.79934550617299, -112.6596022689838 43.79773460672318, -112.7333747993272 43.77620180197216, -112.7365184011202 43.77611349808539, -112.7428170043016 43.77597850402301))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-28					IdCoy_P3_1		2005-05-28T00:00:00Z/2005-05-28T23:55:00Z	43.807194	-112.695478	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6912189813633 43.79260320325729, -112.7226719940625 43.79520320271401, -112.7226841937575 43.79521210346785, -112.7234158937264 43.79610600870396, -112.7270264929809 43.81245180898564, -112.7114641844134 43.83517131571289, -112.710172284004 43.83704431340409, -112.7101136840191 43.83708601287012, -112.6984472789404 43.83778631842525, -112.6910564760722 43.83731241732718, -112.6859505751786 43.83672431953149, -112.6818258739099 43.83452021710225, -112.677999172453 43.83246211067672, -112.6743719706499 43.83049601170657, -112.6751766732025 43.81454491241323, -112.6751802733243 43.81452660925117, -112.6871586792316 43.79353020258156, -112.6912189813633 43.79260320325729))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-29					IdCoy_P3_1		2005-05-29T00:00:00Z/2005-05-29T23:55:00Z	43.808026	-112.684853	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.748135105587 43.78143180436791, -112.7515712059349 43.78252800422097, -112.7541678072214 43.78552550218929, -112.7539892065925 43.78778630902672, -112.7531626059458 43.78910570585028, -112.7447231018407 43.79853181312031, -112.7041466822369 43.83716321437338, -112.6841500737729 43.8396852118391, -112.6809952723041 43.83904601181348, -112.6772977718037 43.83689301145732, -112.6651375677878 43.82109800958874, -112.6621558685851 43.81502961225761, -112.6620377682383 43.81436380922892, -112.6625458686482 43.80568960342806, -112.6627677690246 43.80491660681808, -112.6633711693358 43.80317570944148, -112.6757216754263 43.79865960243239, -112.748135105587 43.78143180436791))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-30					IdCoy_P3_1		2005-05-30T00:00:00Z/2005-05-30T23:55:00Z	43.806260	-112.690774	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7241650952335 43.78111130607532, -112.7452298029177 43.79261160950363, -112.6843169741717 43.83134571666217, -112.6842805744666 43.83132461757594, -112.6835591739396 43.83067961573242, -112.6606294681267 43.80713520604274, -112.6598814684276 43.80495160515549, -112.6647589707291 43.79981380660306, -112.6693202723412 43.79783350109879, -112.7241650952335 43.78111130607532))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-05-31					IdCoy_P3_1		2005-05-31T00:00:00Z/2005-05-31T23:55:00Z	43.802622	-112.695389	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.740896502896 43.77970130709514, -112.7461706040644 43.78287520455848, -112.7455040025884 43.79121320435745, -112.7445928027119 43.7944488098095, -112.7417967003774 43.80170490613126, -112.7065230827934 43.84262912184609, -112.6642308693652 43.81386050939325, -112.6623639679437 43.81219180544225, -112.6600902676019 43.81015520417487, -112.6806227768134 43.79472050726107, -112.7280444971174 43.7805116061487, -112.740896502896 43.77970130709514))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-01					IdCoy_P3_1		2005-06-01T00:00:00Z/2005-06-01T23:55:00Z	43.799046	-112.704031	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7488495059943 43.77570549987271, -112.7540126080203 43.7786588043472, -112.7536945081776 43.78046270233158, -112.7530326078642 43.78196070744561, -112.7516506068264 43.78387820177721, -112.7497287048985 43.78595460654365, -112.7489945050255 43.78666570260372, -112.6945380787106 43.83410211563535, -112.6919102773487 43.83532301736373, -112.6786639718718 43.83405681576858, -112.665753667589 43.82586910962993, -112.6639925669844 43.82324850646353, -112.6624264679467 43.82086021261938, -112.6615314669331 43.81702740921994, -112.6585491680315 43.80241130213165, -112.6586366674712 43.80052100061139, -112.6588502681362 43.79977740232628, -112.6640239711975 43.79548320627321, -112.6663150713881 43.79453820408222, -112.7205414950508 43.77852350123577, -112.7288847978525 43.77689270413735, -112.7333472999884 43.77608300137275, -112.7488495059943 43.77570549987271))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-02					IdCoy_P3_1		2005-06-02T00:00:00Z/2005-06-02T23:55:00Z	43.801741	-112.706197	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.721534195029 43.78287430684028, -112.7287652974667 43.78316270250601, -112.7288308971263 43.78323660250975, -112.7310980975425 43.78837070616336, -112.7364236977063 43.80579771402496, -112.7270766932194 43.81140631355673, -112.7129022876031 43.81925181223207, -112.7049669835754 43.82308710946413, -112.6938650784233 43.82707211611876, -112.6804564732832 43.82905930868404, -112.6797811733372 43.82585961046047, -112.679267574018 43.82254630819671, -112.6789975739026 43.81777411099711, -112.6858497786158 43.80184180541826, -112.6863211782134 43.8012766043046, -112.7013741863354 43.78931070647837, -112.7174216923127 43.78418320482056, -112.721534195029 43.78287430684028))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-03					IdCoy_P3_1		2005-06-03T00:00:00Z/2005-06-03T23:55:00Z	43.804480	-112.695100	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6994175850287 43.78912300713346, -112.7215716935365 43.7895588059327, -112.7229711947673 43.78984180932046, -112.7265447955826 43.79096050193294, -112.7018975821411 43.82714351616819, -112.6968152796252 43.83230271080493, -112.6948016780825 43.83310071394673, -112.6900330759362 43.83479181161939, -112.6841205735636 43.83509801268826, -112.6804039729389 43.83444321569731, -112.6779586716149 43.83325991239904, -112.674250870842 43.8286171105111, -112.6714108713379 43.81835211310803, -112.6707469712651 43.81409851032333, -112.677888375906 43.80041960549917, -112.694696983419 43.78996880530808, -112.6951672832843 43.78974800061733, -112.6965527844354 43.78925990298281, -112.6994175850287 43.78912300713346))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-04					IdCoy_P3_1		2005-06-04T00:00:00Z/2005-06-04T23:55:00Z	43.792029	-112.723180	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7369517009079 43.77977990030493, -112.7446595039808 43.78474820934662, -112.7462551038632 43.7933255100805, -112.7455009025946 43.79618490842145, -112.7235564917591 43.81030821202457, -112.7154819889455 43.81032411050113, -112.7131372883655 43.81018490847264, -112.6700394713058 43.8071118047506, -112.663796469849 43.80197350698958, -112.6636514700303 43.79546910165499, -112.7330544990412 43.7801713054043, -112.7369517009079 43.77977990030493))
IDCoy_P3_1:deployment2	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment2:2005-06-05					IdCoy_P3_1		2005-06-05T00:00:00Z/2005-06-05T23:55:00Z	43.810154	-112.709884	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7358903010611 43.77596180428296, -112.7469501054814 43.77773460676782, -112.7498906066096 43.78012520379576, -112.7538706066734 43.7873396031532, -112.7532398068224 43.7922924106201, -112.7512459051033 43.79427800693513, -112.7176075884759 43.82243431688944, -112.690800277507 43.83350601771164, -112.6853508750551 43.83290271708356, -112.6742261710471 43.82867550978722, -112.6661014697961 43.81207071200984, -112.6660800701121 43.80979021118063, -112.6668625706854 43.80916820672171, -112.6985383853313 43.787986302397, -112.7281480979079 43.77730850145296, -112.7314955994165 43.77611269780208, -112.7358903010611 43.77596180428296))
